20170923_110433.jpg,35.9936138889,-84.2200653889,2017:09:23,15:4:30Z
20170923_115053.jpg,35.9978325,-84.2177189722,2017:09:23,15:51:18Z
20170923_115447.jpg,35.99769225,-84.2182969167,2017:09:23,15:55:10Z
20170923_120449.jpg,35.9967133611,-84.2200589167,2017:09:23,16:4:46Z
20170923_121202.jpg,35.9957068333,-84.2198628333,2017:09:23,16:12:25Z
20170923_121642.jpg,35.9960348889,-84.2175828333,2017:09:23,16:17:7Z
20170923_122642.jpg,35.9948645556,-84.2182583889,2017:09:23,16:27:2Z
